"Symbol","Name","LastSale","MarketCap","ADR TSO","IPOyear","Sector","industry","Summary Quote",
"EBMT","Eagle Bancorp Montana, Inc.","10.65","41520995.25","n/a","n/a","Finance","Savings Institutions","http://www.nasdaq.com/symbol/ebmt",
"EGBN","Eagle Bancorp, Inc.","33.22","857127258.46","n/a","n/a","Finance","Major Banks","http://www.nasdaq.com/symbol/egbn",
"EGLE","Eagle Bulk Shipping Inc.","3.92","65300994.64","n/a","2005","Transportation","Marine Transportation","http://www.nasdaq.com/symbol/egle",
"EGRX","Eagle Pharmaceuticals, Inc.","12.8","0","n/a","2014","n/a","n/a","http://www.nasdaq.com/symbol/egrx",
"EROC","Eagle Rock Energy Partners, L.P.","5.36","855408097.68","n/a","2006","Energy","Oil & Gas Production","http://www.nasdaq.com/symbol/eroc",
"ELNK","EarthLink Holdings Corp.","4.26","434299936.92","n/a","n/a","Technology","Computer Software: Programming, Data Processing","http://www.nasdaq.com/symbol/elnk",
"EWBC","East West Bancorp, Inc.","34.87","4802920224.3","n/a","n/a","Finance","Major Banks","http://www.nasdaq.com/symbol/ewbc",
"EML","Eastern Company (The)","15.98","99424635.66","n/a","n/a","Capital Goods","Industrial Machinery/Components","http://www.nasdaq.com/symbol/eml",
"EVBS","Eastern Virginia Bankshares, Inc.","7.03","83125300.01","n/a","n/a","Finance","Major Banks","http://www.nasdaq.com/symbol/evbs",
"EBAY","eBay Inc.","54.77","70908252487.82","n/a","1998","Miscellaneous","Business Services","http://www.nasdaq.com/symbol/ebay",
"EBIX","Ebix, Inc.","14.72","564291303.04","n/a","n/a","Technology","EDP Services","http://www.nasdaq.com/symbol/ebix",
"ELON","Echelon Corporation","2.81","121781567.16","n/a","1998","Technology","Computer Communications Equipment","http://www.nasdaq.com/symbol/elon",
"ECHO","Echo Global Logistics, Inc.","16.54","388169105.78","n/a","2009","Transportation","Oil Refining/Marketing","http://www.nasdaq.com/symbol/echo",
"ECTE","Echo Therapeutics, Inc.","3.1","32926219.1","n/a","n/a","Health Care","Biotechnology: Electromedical & Electrotherapeutic Apparatus","http://www.nasdaq.com/symbol/ecte",
"SATS","EchoStar Corporation","47.88","4327775859.96","n/a","n/a","Technology","Radio And Television Broadcasting And Communications Equipment","http://www.nasdaq.com/symbol/sats",
"EEI","Ecology and Environment, Inc.","12.11","51954067.69","n/a","1987","Consumer Services","Military/Government/Technical","http://www.nasdaq.com/symbol/eei",
"EDAP","EDAP TMS S.A.","3.25","70816427.5","n/a","1997","Health Care","Biotechnology: Electromedical & Electrotherapeutic Apparatus","http://www.nasdaq.com/symbol/edap",
"EDGW","Edgewater Technology, Inc.","5.98","65064433.2","n/a","n/a","Technology","Computer Software: Programming, Data Processing","http://www.nasdaq.com/symbol/edgw",
"EDMC","Education Management Corporation","6.31","789196489.29","n/a","2009","Consumer Services","Other Consumer Services","http://www.nasdaq.com/symbol/edmc",
"EDUC","Educational Development Corporation","3.71","14744660.42","n/a","n/a","Consumer Durables","Consumer Specialties","http://www.nasdaq.com/symbol/educ",
"EFUT","eFuture Information Technology Inc.","5.39","21135138.64","n/a","n/a","Technology","EDP Services","http://www.nasdaq.com/symbol/efut",
"EGAN","eGain Corporation","8.72","220979580.4","n/a","1999","Technology","Computer Software: Prepackaged Software","http://www.nasdaq.com/symbol/egan",
"EGLT","Egalet Corporation","12.1","0","n/a","2014","n/a","n/a","http://www.nasdaq.com/symbol/eglt",
"EHTH","eHealth, Inc.","47.97","893266015.59","n/a","2006","Finance","Specialty Insurers","http://www.nasdaq.com/symbol/ehth",
"BAGL","Einstein Noah Restaurant Group, Inc.","15.89","279243487.04","n/a","n/a","Consumer Services","Restaurants","http://www.nasdaq.com/symbol/bagl",
"EMITF","Elbit Imaging Ltd.","0.77","19175162.93","n/a","n/a","Consumer Services","Building operators","http://www.nasdaq.com/symbol/emitf",
"ESLT","Elbit Systems Ltd.","58.41","2489569828.02","n/a","n/a","Capital Goods","Military/Government/Technical","http://www.nasdaq.com/symbol/eslt",
"ESYS","Elecsys Corporation","12.8001","48729571.0968","n/a","n/a","Capital Goods","Industrial Machinery/Components","http://www.nasdaq.com/symbol/esys",
"ELRC","Electro Rent Corporation","17.59","422277817.82","n/a","n/a","Technology","Diversified Commercial Services","http://www.nasdaq.com/symbol/elrc",
"ESIO","Electro Scientific Industries, Inc.","9.43","283071927.76","n/a","n/a","Energy","Industrial Machinery/Components","http://www.nasdaq.com/symbol/esio",
"EA","Electronic Arts Inc.","27.58","8525599432.56","n/a","n/a","Technology","Computer Software: Prepackaged Software","http://www.nasdaq.com/symbol/ea",
"EFII","Electronics for Imaging, Inc.","42.5","1999258437.5","n/a","1992","Technology","Computer Communications Equipment","http://www.nasdaq.com/symbol/efii",
"ELSE","Electro-Sensors, Inc.","3.9601","13443379.1907","n/a","n/a","Capital Goods","Industrial Machinery/Components","http://www.nasdaq.com/symbol/else",
"EBIO","Eleven Biotherapeutics, Inc.","11.31","0","n/a","2014","n/a","n/a","http://www.nasdaq.com/symbol/ebio",
"RDEN","Elizabeth Arden, Inc.","28.5","842861052","n/a","n/a","Consumer Non-Durables","Package Goods/Cosmetics","http://www.nasdaq.com/symbol/rden",
"ESBK","Elmira Savings Bank NY (The)","24.479","61262197.997","n/a","n/a","Finance","Major Banks","http://www.nasdaq.com/symbol/esbk",
"LONG","eLong, Inc.","18.25","628941501","n/a","2004","Consumer Services","Transportation Services","http://www.nasdaq.com/symbol/long",
"ELTK","Eltek Ltd.","2.2804","23129554.4648","n/a","1997","Technology","Electrical Products","http://www.nasdaq.com/symbol/eltk",
"EMCI","EMC Insurance Group, Inc.","26.99","355532792.4","n/a","1982","Finance","Property-Casualty Insurers","http://www.nasdaq.com/symbol/emci",
"EMCF","Emclaire Financial Corp","25.4","44784213.2","n/a","n/a","Finance","Major Banks","http://www.nasdaq.com/symbol/emcf",
"EMKR","EMCORE Corporation","4.92","148588560.84","n/a","1997","Technology","Semiconductors","http://www.nasdaq.com/symbol/emkr",
"EMMS","Emmis Communications Corporation","3.45","143810276.1","n/a","1994","Consumer Services","Broadcasting","http://www.nasdaq.com/symbol/emms",
"EMMSP","Emmis Communications Corporation","16.2","21562054.2","n/a","n/a","Consumer Services","Broadcasting","http://www.nasdaq.com/symbol/emmsp",
"NYNY","Empire Resorts, Inc.","6.95","253638880.85","n/a","n/a","Consumer Services","Restaurants","http://www.nasdaq.com/symbol/nyny",
"ERS","Empire Resources, Inc.","4.05","34742321.55","n/a","n/a","Basic Industries","Metal Fabrications","http://www.nasdaq.com/symbol/ers",
"ENTA","Enanta Pharmaceuticals, Inc.","38.58","693125540.82","n/a","2013","Health Care","Major Pharmaceuticals","http://www.nasdaq.com/symbol/enta",
"ECPG","Encore Capital Group Inc","51.1","1299055155.3","n/a","n/a","Finance","Finance Companies","http://www.nasdaq.com/symbol/ecpg",
"WIRE","Encore Wire Corporation","51.39","1063300314.78","n/a","1992","Capital Goods","Metal Fabrications","http://www.nasdaq.com/symbol/wire",
"ENDP","Endo Health Solutions Inc.","71.64","8273531377.44","n/a","n/a","Health Care","Major Pharmaceuticals","http://www.nasdaq.com/symbol/endp",
"ECYT","Endocyte, Inc.","14.49","523720677.06","n/a","2011","Health Care","Major Pharmaceuticals","http://www.nasdaq.com/symbol/ecyt",
"ELGX","Endologix, Inc.","17.05","1083298365.05","n/a","n/a","Health Care","Medical/Dental Instruments","http://www.nasdaq.com/symbol/elgx",
"EIGI","Endurance International Group Holdings, Inc.","13.13","1667044265.77","n/a","2013","Technology","Computer Software: Prepackaged Software","http://www.nasdaq.com/symbol/eigi",
"ERII","Energy Recovery, Inc.","4.36","222859342.08","n/a","2008","Technology","Industrial Machinery/Components","http://www.nasdaq.com/symbol/erii",
"EXXI","Energy XXI (Bermuda) Limited","23.95","1815577721.85","n/a","n/a","Energy","Oil & Gas Production","http://www.nasdaq.com/symbol/exxi",
"ENOC","EnerNOC, Inc.","22.55","678602449.25","n/a","2007","Technology","Computer Software: Programming, Data Processing","http://www.nasdaq.com/symbol/enoc",
"ENG","ENGlobal Corporation","1.5893","43042790.9873","n/a","n/a","Consumer Services","Military/Government/Technical","http://www.nasdaq.com/symbol/eng",
"ENPH","Enphase Energy, Inc.","7.3","306904709.3","n/a","2012","Technology","Semiconductors","http://www.nasdaq.com/symbol/enph",
"ESGR","Enstar Group Limited","124.27","2066274446.73","n/a","n/a","Finance","Property-Casualty Insurers","http://www.nasdaq.com/symbol/esgr",
"ENTG","Entegris, Inc.","12.06","1671571620.72","n/a","2000","Consumer Non-Durables","Plastic Products","http://www.nasdaq.com/symbol/entg",
"ETRM","EnteroMedics Inc.","2.2","133529902","n/a","2007","Health Care","Biotechnology: Electromedical & Electrotherapeutic Apparatus","http://www.nasdaq.com/symbol/etrm",
"EBTC","Enterprise Bancorp Inc","18.58","185171382.86","n/a","n/a","Finance","Major Banks","http://www.nasdaq.com/symbol/ebtc",
"EFSC","Enterprise Financial Services Corporation","18.38","354299588.7","n/a","n/a","Finance","Major Banks","http://www.nasdaq.com/symbol/efsc",
"EGT","Entertainment Gaming Asia Incorporated","1.04","31225648.48","n/a","n/a","Consumer Durables","Miscellaneous manufacturing industries","http://www.nasdaq.com/symbol/egt",
"ENMD","EntreMed, Inc.","1.88","50836006.52","n/a","1996","Health Care","Biotechnology: Biological Products (No Diagnostic Substances)","http://www.nasdaq.com/symbol/enmd",
"ENTR","Entropic Communications, Inc.","4.05","369598229.1","n/a","2007","Technology","Semiconductors","http://www.nasdaq.com/symbol/entr",
"ENVI","Envivio, Inc.","3.64","98711059.72","n/a","2012","Technology","Radio And Television Broadcasting And Communications Equipment","http://www.nasdaq.com/symbol/envi",
"ENZN","Enzon Pharmaceuticals, Inc.","0.9753","42979812.0147","n/a","1984","Health Care","Biotechnology: Biological Products (No Diagnostic Substances)","http://www.nasdaq.com/symbol/enzn",
"ENZY          ","Enzymotec Ltd.","25.34","546452538.8","n/a","2013","Consumer Durables","Specialty Chemicals","http://www.nasdaq.com/symbol/enzy          ",
"EONC","eOn Communications Corporation","4.77","13792994.01","n/a","2000","Public Utilities","Telecommunications Equipment","http://www.nasdaq.com/symbol/eonc",
"EPIQ","EPIQ Systems, Inc.","14.13","491180899.32","n/a","1997","Technology","EDP Services","http://www.nasdaq.com/symbol/epiq",
"EPZM","Epizyme, Inc.","30.6","871930078.2","n/a","2013","Health Care","Major Pharmaceuticals","http://www.nasdaq.com/symbol/epzm",
"PLUS","ePlus inc.","57.615","466018005.66","n/a","1996","Technology","Retail: Computer Software & Peripheral Equipment","http://www.nasdaq.com/symbol/plus",
"EQIX","Equinix, Inc.","193.24","9618857044.36","n/a","2000","Public Utilities","Telecommunications Equipment","http://www.nasdaq.com/symbol/eqix",
"EAC           ","Erickson Air-Crane Incorporated","19.68","271346147.52","n/a","2012","Capital Goods","Aerospace","http://www.nasdaq.com/symbol/eac           ",
"ERIC","Ericsson","12.68","41907400000","n/a","n/a","Technology","Radio And Television Broadcasting And Communications Equipment","http://www.nasdaq.com/symbol/eric",
"ERIE","Erie Indemnity Company","70.54","3284782287.44","n/a","n/a","Finance","Specialty Insurers","http://www.nasdaq.com/symbol/erie",
"ESBF","ESB Financial Corporation","12.74","225241136.12","n/a","n/a","Finance","Savings Institutions","http://www.nasdaq.com/symbol/esbf",
"ESCA","Escalade, Incorporated","12.09","163680138.57","n/a","n/a","Consumer Non-Durables","Recreational Products/Toys","http://www.nasdaq.com/symbol/esca",
"ESMC","Escalon Medical Corp.","1.8916","14236994.988","n/a","n/a","Health Care","Biotechnology: Electromedical & Electrotherapeutic Apparatus","http://www.nasdaq.com/symbol/esmc",
"ESPR","Esperion Therapeutics, Inc.","15.93","244643589.09","n/a","2013","Health Care","Major Pharmaceuticals","http://www.nasdaq.com/symbol/espr",
"ESSA","ESSA Bancorp, Inc.","10.85","129218769.4","n/a","n/a","Finance","Banks","http://www.nasdaq.com/symbol/essa",
"ESSX","Essex Rental Corporation","3.21","79426676.73","n/a","n/a","n/a","n/a","http://www.nasdaq.com/symbol/essx",
"CLWT","Euro Tech Holdings Company Limited","5.06","11281821.54","n/a","1997","Consumer Durables","Diversified Electronic Products","http://www.nasdaq.com/symbol/clwt",
"EEFT","Euronet Worldwide, Inc.","38.55","1937841692.85","n/a","1997","Finance","Investment Bankers/Brokers/Service","http://www.nasdaq.com/symbol/eeft",
"ESEA","Euroseas Ltd.","1.36","61894966.8","n/a","n/a","Transportation","Marine Transportation","http://www.nasdaq.com/symbol/esea",
"EVEP","EV Energy Partners, L.P.","34.24","1655472499.2","n/a","2006","Energy","Oil & Gas Production","http://www.nasdaq.com/symbol/evep",
"EVRY","EveryWare Global, Inc.","7.8","171953909.4","n/a","2012","Consumer Durables","Home Furnishings","http://www.nasdaq.com/symbol/evry",
"EVOK","Evoke Pharma, Inc.","9.7","59138494.4","n/a","2013","Health Care","Major Pharmaceuticals","http://www.nasdaq.com/symbol/evok",
"EVOL","Evolving Systems, Inc.","9","103436280","n/a","1998","Technology","EDP Services","http://www.nasdaq.com/symbol/evol",
"EXA","Exa Corporation","14.91","199020156.09","n/a","2012","Technology","Computer Software: Prepackaged Software","http://www.nasdaq.com/symbol/exa",
"EXAS","EXACT Sciences Corporation","12.25","868739632.25","n/a","2001","Health Care","Biotechnology: Commercial Physical & Biological Resarch","http://www.nasdaq.com/symbol/exas",
"EXAC","Exactech, Inc.","23.45","317301950","n/a","1996","Health Care","Industrial Specialties","http://www.nasdaq.com/symbol/exac",
"EDS","Exceed Company Ltd.","1.7399","58697810.9887","n/a","n/a","Consumer Non-Durables","Shoe Manufacturing","http://www.nasdaq.com/symbol/eds",
"EXEL","Exelixis, Inc.","7.21","1400139634.04","n/a","2000","Health Care","Biotechnology: Commercial Physical & Biological Resarch","http://www.nasdaq.com/symbol/exel",
"EXFO","EXFO Inc","4.49","129319556.67","n/a","n/a","Capital Goods","Electrical Products","http://www.nasdaq.com/symbol/exfo",
"EXLS","ExlService Holdings, Inc.","25.34","834682267.44","n/a","2006","Miscellaneous","Business Services","http://www.nasdaq.com/symbol/exls",
"EXPE","Expedia, Inc.","77.13","10054118945.61","n/a","n/a","Consumer Services","Transportation Services","http://www.nasdaq.com/symbol/expe",
"EXPD","Expeditors International of Washington, Inc.","41.86","8605592823.1","n/a","n/a","Transportation","Oil Refining/Marketing","http://www.nasdaq.com/symbol/expd",
"EXPO","Exponent, Inc.","71.26","933734958.38","n/a","n/a","Consumer Services","Professional Services","http://www.nasdaq.com/symbol/expo",
"ESRX","Express Scripts Holding Company","76.75","61845610500","n/a","1992","Health Care","Medical/Nursing Services","http://www.nasdaq.com/symbol/esrx",
"EXLP","Exterran Partners, L.P.","28.87","1426451716.47","n/a","n/a","Public Utilities","Natural Gas Distribution","http://www.nasdaq.com/symbol/exlp",
"EXTR","Extreme Networks, Inc.","5.925","559747192.5","n/a","1999","Technology","Computer Communications Equipment","http://www.nasdaq.com/symbol/extr",
"EZCH","EZchip Semiconductor Limited","25.58","733800260.72","n/a","n/a","Technology","Computer Communications Equipment","http://www.nasdaq.com/symbol/ezch",
"EZPW","EZCORP, Inc.","13.15","714241053.35","n/a","1991","Consumer Services","Other Specialty Stores","http://www.nasdaq.com/symbol/ezpw",
"FFIV","F5 Networks, Inc.","111.91","8509659229.64","n/a","1999","Technology","Computer Communications Equipment","http://www.nasdaq.com/symbol/ffiv",
"FB","Facebook, Inc.","67.09","171062243579.83","n/a","2012","Technology","Computer Software: Programming, Data Processing","http://www.nasdaq.com/symbol/fb",
"FCS","Fairchild Semiconductor International, Inc.","13.27","1685388397.05","n/a","1999","Technology","Semiconductors","http://www.nasdaq.com/symbol/fcs",
"FRP","FairPoint Communications, Inc.","13.36","353745746","n/a","n/a","Public Utilities","Telecommunications Equipment","http://www.nasdaq.com/symbol/frp",
"FWM","Fairway Group Holdings Corp.","7.36","304637355.2","n/a","2013","Consumer Services","Food Chains","http://www.nasdaq.com/symbol/fwm",
"FALC","FalconStor Software, Inc.","1.57","75409827.09","n/a","n/a","Technology","Computer Software: Prepackaged Software","http://www.nasdaq.com/symbol/falc",
"DAVE","Famous Dave&#39;s of America, Inc.","24.79","182490791.72","n/a","n/a","Consumer Services","Restaurants","http://www.nasdaq.com/symbol/dave",
"FARM","Farmer Brothers Company","20.98","345209367.76","n/a","n/a","Consumer Non-Durables","Packaged Foods","http://www.nasdaq.com/symbol/farm",
"FFKT","Farmers Capital Bank Corporation","19.44","145349594.64","n/a","n/a","Finance","Major Banks","http://www.nasdaq.com/symbol/ffkt",
"FMNB","Farmers National Banc Corp.","7.13","133872737.4","n/a","n/a","Finance","Major Banks","http://www.nasdaq.com/symbol/fmnb",
"FARO","FARO Technologies, Inc.","54.25","928482348.5","n/a","1997","Capital Goods","Industrial Machinery/Components","http://www.nasdaq.com/symbol/faro",
"FAST","Fastenal Company","44.98","13347458263.62","n/a","1987","Consumer Services","RETAIL: Building Materials","http://www.nasdaq.com/symbol/fast",
"FATE","Fate Therapeutics, Inc.","6.01","122346519.58","n/a","2013","Health Care","Biotechnology: Biological Products (No Diagnostic Substances)","http://www.nasdaq.com/symbol/fate",
"FBSS","Fauquier Bankshares, Inc.","15.71","58336602.82","n/a","n/a","Finance","Major Banks","http://www.nasdaq.com/symbol/fbss",
"FBRC","FBR & Co","25.62","287321997.48","n/a","n/a","Finance","Investment Bankers/Brokers/Service","http://www.nasdaq.com/symbol/fbrc",
